country,year,crisis_bin,crisis_h1,crisis_h2,crisis_h3,z1,z2,z3,z4
Netherlands,1907,0,0,0,0,-0.007431472279271347,0.003397920633776378,0.015089248925710909,-0.008536783342221133
Netherlands,1908,0,0,0,0,0.0109035039138944,-0.015634218625458017,-0.003511218148426087,0.010924927917208083
Netherlands,1909,0,0,0,0,0.005020719855441012,-0.011512006485575361,-0.01237666832189337,-0.0011269713067778853
Netherlands,1910,0,0,0,0,-0.01692137176244103,0.019273251189016724,-0.021570499606126413,-0.0049437641889521254
Netherlands,1911,0,0,0,0,0.0014759900297772624,-0.003661200824239286,-0.02427525849240588,-0.0018085050243031664
Netherlands,1912,0,0,0,0,0.007256361972446753,-0.01366165152840503,-0.005675690862008133,-0.00841207206695464
Netherlands,1913,0,0,0,0,0.00276799053370978,-0.006290003242711645,-0.01004363603970631,-0.012345936010409595
Netherlands,1921,0,0,0,0,-0.007560974744701751,0.0006210763626377028,0.007245256880402052,0.00838260214805856
Netherlands,1922,0,0,0,0,0.011899527053653856,0.0030493309765831644,0.014176863302555185,0.004804361488686125
Netherlands,1923,0,0,0,0,0.00838657035201801,-0.011387815988714025,0.005252599772930933,0.003795804031131543
Netherlands,1924,0,0,0,0,0.001064858324270681,0.0036527537314712836,-0.011900070460581936,0.011158844843580706
Netherlands,1925,0,0,0,0,-0.01261299593493322,0.01698518702901631,-0.011910750035872832,0.00856225722705044
Netherlands,1926,0,0,0,0,0.010638113318980062,0.0010854381113782367,0.013285843572373907,-0.008338989336996932
Netherlands,1927,0,0,0,0,0.0021090126172314295,0.007145790851627091,0.03596380028577759,-0.007683026063521915
Netherlands,1928,0,0,0,0,0.0038462216723876633,-0.002290367531107603,0.008748244307079421,0.0015008101248693449
Netherlands,1929,0,0,0,0,0.003402331932562068,-0.00807630206390479,0.011191916875391051,0.0026147000935646293
Netherlands,1930,0,0,0,0,-0.011800971143116996,0.0019479994991679255,-0.031172200959211527,-0.013940325387367565
Netherlands,1931,0,0,0,0,0.002489473256197013,0.005477836829398065,-0.006799108589859165,0.006360636777560692
Netherlands,1932,0,0,0,0,0.008195609287247952,-0.015034504333712324,-0.019639078479765253,0.006647172084518475
Netherlands,1933,0,0,0,0,0.0031645632291990742,0.0014814019817972774,-0.018106042617954565,0.013610325944152395
Netherlands,1934,0,0,0,0,0.0021544185888432658,0.0043648810714711555,-0.01348146056764956,-0.008316693228836283
Netherlands,1935,0,0,0,0,0.010592208459304059,-0.009504422914308914,0.003980982005117429,0.0024969299379204233
Netherlands,1936,0,0,0,0,-0.0055573403280676295,-0.0072818417981657425,-0.00539202544908174,0.009582055395374952
Netherlands,1937,0,0,0,0,-0.001479591318354134,0.018022196053781237,0.018050526468863064,0.020363731238091553
Netherlands,1938,0,0,0,0,0.0028454486250501926,-0.005282837376953856,0.0017334652542146255,-0.014207105417032816
Netherlands,1939,0,0,0,0,-0.007319424760765173,0.010300885207517872,3.933179809118546e-05,-0.011168243042740555
Netherlands,1948,0,0,0,0,0.0018321490773190597,-0.0002621410571277136,-0.00784420710815869,-0.02625755591697636
Netherlands,1949,0,0,0,0,0.008572057979837169,-0.010001483947099482,0.007525202894670113,0.003550184657620926
Netherlands,1950,0,0,0,0,0.004058996235065175,0.0010392852136326836,0.00562113219255223,-0.014126811740548712
Netherlands,1951,0,0,0,0,0.004341499039257237,0.001637848916912881,-0.006498860237791301,0.008906066586376528
Netherlands,1952,0,0,0,0,0.0011051587555134174,-0.007595660558639354,-0.005216999596240557,0.009236145387506809
Netherlands,1953,0,0,0,0,-0.005844998178734455,0.0017518979877725106,0.0005064627206826131,-0.000987270177457417
Netherlands,1954,0,0,0,0,-0.006802593906686067,0.0001642353062701364,0.013788910014636712,-0.006255981137340321
Netherlands,1955,0,0,0,0,0.009824255438479118,-0.020633143792910383,0.0017613859067255092,0.0013597258521605622
Netherlands,1956,0,0,0,0,0.009157523895589771,0.006370182894987083,0.011790871850896233,0.007083287086437917
Netherlands,1957,0,0,0,0,-0.003986979339584426,0.007316321914320167,0.023144063265185873,0.001506816493116723
Netherlands,1958,0,0,0,0,-0.0009776477585869716,0.0019668829727172124,0.0007354621041002619,-0.0039024756104141687
Netherlands,1959,0,0,0,0,4.3206251872674795e-05,0.00546350977252411,0.009604334414320136,-0.011629445775388297
Netherlands,1960,0,0,0,0,-0.01382413739642059,0.006851052530793197,-0.021344756168307753,-0.020303595764170144
Netherlands,1961,0,0,0,0,0.00850245135954225,-0.013197829846093854,0.0037451157459274316,0.0007994556517700925
Netherlands,1962,0,0,0,0,-0.002598777473073343,-0.007152947889748167,0.0052802686043387035,0.005091901618862802
Netherlands,1963,0,0,0,0,0.0017810780874669698,-0.008466951645643418,-0.0016772506678657318,-0.0004471418448454183
Netherlands,1964,0,0,0,0,0.001826422609480196,-0.01011639470326283,0.008269476815730084,-0.002325352857428898
Netherlands,1965,0,0,0,0,-0.0017827762616728462,-3.390093434646208e-05,-0.002858064508197469,0.009410768306938643
Netherlands,1966,0,0,0,0,0.002644509775329436,0.005522783872442791,-0.00970111606333174,0.0077165712552886455
Netherlands,1967,0,0,0,0,-0.01439439743580516,0.00658554811716459,0.018321682853849747,-0.012887879271645506
Netherlands,1968,0,0,0,0,-0.006921323322377048,0.014558554846744913,-0.003469350923498099,0.005776683422300265
Netherlands,1969,0,0,0,0,-0.013084585249540464,0.0021520356481481043,-0.023744629025779274,0.006739176433281519
Netherlands,1970,0,0,0,0,0.004042678243456677,-0.002945507331727862,-0.010256037446020006,0.014359689424612927
Netherlands,1971,0,0,0,0,0.010543767485278977,-0.007180263020619165,0.01985869598383087,0.002603646755309264
Netherlands,1972,0,0,0,0,0.0066358294173918,-0.006317368011904433,0.01100270175324983,-0.0044107558769471466
Netherlands,1973,0,0,0,0,0.00463674027993262,-0.00791845657413845,0.008742130185917893,-0.010158115183249695
Netherlands,1974,0,0,0,0,1.2991915124292925e-05,0.01358862684853286,0.021807729614209303,-0.0026782055303118052
Netherlands,1975,0,0,0,0,0.0036778079187873153,0.005092003450761504,0.005600579731113332,-0.02714440470196316
Netherlands,1976,0,0,0,0,0.004552890018367343,0.015141057001697173,0.02251478019530198,-0.004447002254849349
Netherlands,1977,0,0,0,0,0.013228534933373429,-0.012326844703683811,0.011022143043597088,-0.002844760571683806
Netherlands,1978,0,0,0,0,-0.001772350881230849,0.005725295150193056,0.003959246908115013,-0.015158966742878106
Netherlands,1979,0,0,0,0,-0.0005102878162932928,-0.00023709521421559632,-0.005497426558173204,0.001008867527504982
Netherlands,1980,0,0,0,0,-0.01929197402967322,0.027835713317229394,-0.01938747398034351,0.03141585229099666
Netherlands,1981,0,0,0,0,-0.02223748118463157,0.005288075408080043,0.0288368233964595,-0.018489500248812227
Netherlands,1982,0,0,0,0,-0.008589506819749695,0.00984347400481947,0.03248371696954595,0.022985862102696514
Netherlands,1983,0,0,0,0,-0.03963247564121635,0.07101972337755795,0.0016684682005779468,-0.011310147883493032
Netherlands,1984,0,0,0,0,0.001356500090631863,-0.0024926384716290346,0.015001473785760541,0.03781769656608507
Netherlands,1985,0,0,0,0,-0.025141648864551502,0.006516887812019043,-0.016776736232440127,0.032602447584569524
Netherlands,1986,0,0,0,0,-0.007045205540223753,-0.002800612871907561,0.0009551114994966572,0.0026884430168615794
Netherlands,1987,0,0,0,0,-0.009851183747720186,0.004819274029930531,-0.004077286186644138,0.0031253597844421005
Netherlands,1988,0,0,0,0,-0.010843036114878324,0.0036046251105869434,-0.015276123868909941,-0.006045222368077029
Netherlands,1989,0,0,0,0,-0.009073058687341722,-0.004274285584782994,-0.029762283602803887,0.019242793910462488
Netherlands,1990,0,0,0,0,-0.028671749044235962,0.02430848531588372,-0.04627049399351319,0.010587781580566606
Netherlands,1991,0,0,0,0,-0.011343204162970024,-0.024586398102112772,-0.008182893861245056,0.039631259456516355
Netherlands,1992,0,0,0,0,0.006134742908122527,-0.08365232138644128,-0.03811006239887154,0.04442062503806776
Netherlands,1993,0,0,0,0,0.040726968365457666,-0.07623734157700822,-0.01301431311155879,0.03275367011362635
Netherlands,1994,0,0,0,0,0.00950623107747215,-0.08150759832886383,-0.04437665910743674,-0.06691419143787496
Netherlands,1995,0,0,0,0,-0.0030271496942888294,-0.05077410695827257,-0.0829221693367292,-0.03797411826613291
Netherlands,1996,0,0,0,0,-0.00824572915252626,-0.03376656248705656,-0.08954676854774771,-0.04661456107428888
Netherlands,1997,0,0,0,0,0.04758982001257054,-0.08249606506289271,-0.07332167910367439,-0.03412335792440166
Netherlands,1998,0,0,0,0,0.0005819895126928998,-0.09302605774811012,-0.09825462099781224,-0.12145266301139959
Netherlands,1999,0,0,0,0,0.09111553545767155,-0.15999726586446425,-0.021771395522626694,-0.09500548309005549
Netherlands,2000,0,0,0,0,0.10595082122443636,-0.17522585427473333,-0.059154462684370884,-0.09051509870953584
Netherlands,2001,0,0,0,0,0.07677873428431584,-0.18815195620615377,-0.1511648270946055,-0.1446600280393599
Netherlands,2002,0,0,0,0,0.06954465854181126,-0.2510557614204594,-0.0992659863762379,-0.0864372485688063
Netherlands,2003,0,0,0,0,0.0012816953713520281,-0.1372793935889864,-0.11983964629641175,0.08661488203452676
Netherlands,2004,0,0,0,0,-0.07411118575643459,0.002754104118691411,-0.09895823316941386,0.10115163766485157
Netherlands,2005,0,0,0,1,-0.09392226302597666,-0.0411675309184445,-0.15598049015714696,0.0205282866367642
Netherlands,2006,0,0,1,1,-0.045324218245891536,-0.11797832312440096,-0.1141350342319248,-0.02358363266412032
Netherlands,2007,0,1,1,1,-0.1111667035435076,-0.011111923639720302,-0.17394386815176738,0.07575529909010252
Netherlands,2008,1,0,0,0,-0.11170504532249105,-0.011168500896381965,-0.19082704421324853,0.10210275870819722
Netherlands,2009,1,0,0,0,-0.11179046473332137,-0.025091229347464265,-0.12099256929500597,0.06548405652521021
Netherlands,2010,1,0,0,0,-0.1872937811378033,0.11238992446575224,-0.30619607449455355,0.11757337109829419
Netherlands,2011,0,0,0,0,-0.22442002860512053,0.15643413575805903,-0.23927104855566522,0.15949051455779237
Netherlands,2012,0,0,0,0,-0.06980084322545235,-0.16343766820204628,-0.06241876239774413,0.2872133610308457
Netherlands,2013,0,0,0,0,-0.12343677903622484,0.13288549563875093,-0.08393080438093413,0.1784199536631253
Netherlands,2014,0,0,0,0,-0.07991002575649933,0.14185539528643173,0.002397426530189465,0.18002132855862166
Netherlands,2015,0,0,0,0,-0.0682453892557128,0.06713614458510032,-0.0467993703142541,0.10409732362869466
Netherlands,2016,0,0,0,0,0.09014013774426541,-0.17518212019531373,0.06405497663048369,-0.004783216227004376
Netherlands,2017,0,0,0,0,0.16760517176166623,-0.18241062915900313,0.07213758815111405,-0.21079558759093722
Netherlands,2018,0,0,0,0,0.21110672444525028,-0.20139655831489406,0.18871438106635388,-0.16221287302103687
Netherlands,2019,0,0,0,0,0.1562942021061711,-0.14777971633468112,0.048347599739788534,-0.2501170297813286
Netherlands,2020,0,0,0,0,0.23341895757204356,-0.29133289813391733,0.07400151702659544,-0.19749752947488733
Norway,1884,0,0,0,0,-0.007596494737588727,0.014743955733736892,-0.004747052427334607,-0.005409510841220786
Norway,1885,0,0,0,0,0.005517376274934683,-0.002861558375846054,0.006588824389195104,-0.006881227046418835
Norway,1886,0,0,0,0,-0.010314597134977803,0.016548315947479866,0.002749836674324434,-0.009559828944438901
Norway,1887,0,0,0,0,0.00046691628155943587,0.0011250279984160267,-0.008523689007875973,0.0019838128674536273
Norway,1888,0,0,0,0,-0.00872734906797915,0.012801007354611368,-0.002170603619721774,-0.0015431825084658195
Norway,1889,0,0,0,0,-0.0026898425325394154,0.004408861667673943,0.010230295131965127,0.001139385793455586
Norway,1890,0,0,0,0,-0.004043300573133629,0.0018578049335215984,-0.006904937953446249,-0.001931368966926133
Norway,1891,0,0,0,0,-0.001061128077813072,0.004726326991061032,-0.001258538814780454,-0.011337704077968188
Norway,1892,0,0,0,0,-0.0015790954940105328,-0.003255199471911859,-0.006288412108240769,-2.431185674615227e-06
Norway,1893,0,0,0,0,-0.006699814814465243,0.00025165578560834394,-4.451100207828352e-05,-0.0037003747026748144
Norway,1894,0,0,0,0,-0.0037308184939408096,0.007530606147890326,0.008163836125894592,-2.4618751437322645e-05
Norway,1895,0,0,0,0,0.0020741030994880297,0.003607278325547282,0.006645492922003268,0.006013748538633784
Norway,1896,0,0,0,0,-0.0011838950203264796,0.005389787452309216,-0.004326368260948181,-0.003990747059800897
Norway,1897,0,0,0,0,0.0027353173660807743,0.0009552720944288025,0.006330840544037255,-0.0024061015412147058
Norway,1898,0,0,0,0,0.0007495623683808968,-0.003397804403837964,0.0032453443551936144,-0.003971037229008492
Norway,1899,0,0,0,0,0.0019132349132565502,-0.001858286113232058,0.01587241650482294,0.005690865985257731
Norway,1900,0,0,0,0,-0.0006794504010764749,0.0004000661468265944,0.012265090657023588,0.004800521548025887
Norway,1901,0,0,0,0,-0.0016869406532473005,-0.0071014463550744394,-0.008436722548110127,-0.008864866911217646
Norway,1902,0,0,0,0,0.001689027115837965,0.006231568414049267,0.01351014153057505,-0.012233939271111296
Norway,1903,0,0,0,0,0.009709742260692445,-0.012873492203170097,0.011935349397769354,0.008860205742981637
Norway,1904,0,0,0,0,-0.0021816268491735152,0.006963006121560441,0.0011114839136686168,0.00034506802176930383
Norway,1905,0,0,0,0,0.004109163738063511,-0.005044142428891944,0.006339451521403114,-0.00201328195004467
Norway,1906,0,0,0,0,-0.0018182232112501967,0.0020459874280378283,-0.0013300298948566171,-0.017098665055342393
Norway,1907,0,0,0,0,-0.003897654222026678,0.007208598826895594,-0.00935804042937178,-0.006097365104348193
Norway,1908,0,0,0,0,0.001620572545825969,-0.0011363427135577704,-0.00422037375857122,-0.0024766003563465857
Norway,1909,0,0,0,0,-0.001783421062164637,-8.952781690051148e-05,0.0006189539899528786,0.001703472227020554
Norway,1910,0,0,0,0,0.00034899487765069825,0.00424562448878819,-0.011916337017486064,-0.012625354076841837
Norway,1911,0,0,0,0,-0.002694249601413066,0.0025634733897165,-0.00642823998356838,-0.011262451835482808
Norway,1912,0,0,0,0,-0.0009494415539557288,-0.0031545701014033724,-0.006073555022908786,-0.0030420007088003513
Norway,1913,0,0,0,0,0.0014666739667478516,-0.00594289265189259,-0.00015871526209715737,0.002285886626526693
Norway,1914,0,0,0,0,0.003954929387514555,-0.005671195246285201,0.0028851648100254,-0.009124851217838174
Norway,1915,0,0,0,0,-0.0006911356627146643,0.0032121058737944975,-0.001001159597679002,-0.004261750379552205
Norway,1916,0,0,0,0,-0.003752425897411903,0.0022321111231521362,-0.015698958774490304,0.006710209870204452
Norway,1917,0,0,0,0,0.004674398182656982,-0.007607205733653682,-0.004805419990859839,-0.004999432442208656
Norway,1918,0,0,0,0,0.009620975803172687,0.00015275926988083353,-0.0011510194229050461,0.013622187489062
Norway,1919,0,0,0,0,0.015687633456689505,-0.010832174304233394,-0.007038205907563456,-0.0014288703445942364
Norway,1920,0,0,0,0,0.0005117658583646191,0.008479430879795101,0.0009861667652734723,0.0021542186715013123
Norway,1921,0,0,0,0,0.013170184418292824,-0.0156555448616124,0.007495063187333204,0.0140976707186341
Norway,1922,0,0,0,0,0.008937264810391648,-0.020644336196458044,0.004775783530852864,0.01935491422088865
Norway,1923,0,0,0,0,0.009037506018984023,-0.006643397660350483,0.02395126913697105,0.013533910299267603
Norway,1924,0,0,0,0,0.0032273496170452673,0.0013746542542045397,0.004370055528338195,0.0064949095625483795
Norway,1925,0,0,0,0,-0.0030565094492642645,0.00733414895525393,-0.001771563385645404,-0.00803380877350911
Norway,1926,0,0,0,0,-0.00335098401905856,-0.0023366872798715474,0.009112987587024154,0.0030891004493397377
Norway,1927,0,0,0,0,-0.000509968872253277,0.001462575994917678,0.010192414868542813,0.009405649702660827
Norway,1928,0,0,0,0,0.0068376383507399085,0.0008910058681127122,-0.005570836101882587,-0.007912635218676991
Norway,1929,0,0,0,0,-0.001538485162470225,0.008139543868273914,-0.0004242517330767943,-0.0036856026602904183
Norway,1930,0,0,0,0,-0.004198036751915833,0.0022252364080103345,0.009577199340262554,-0.004827446359837583
Norway,1931,0,0,0,0,-0.002232044379902548,0.006266077218584079,0.009280255757640354,-0.0024205142576732962
Norway,1932,0,0,0,0,-0.0023572110216311566,0.0033800045223175003,-3.348990881935776e-05,-0.0043674985729337335
Norway,1933,0,0,0,0,-0.003432683341364105,0.002922607758151783,0.008175283038068536,-0.005804959061498871
Norway,1934,0,0,0,0,-0.007565125919741581,0.012462575199370215,0.0005959963722879214,-0.0017002044302493616
Norway,1935,0,0,0,0,0.0015098745646047495,-0.002061758138265718,0.0072753955723069376,-0.005639277881851407
Norway,1936,0,0,0,0,0.001302637196739821,0.0014007415176889794,-0.010575783785457735,0.010560301448078638
Norway,1937,0,0,0,0,-0.003709884410048306,0.004223230601015834,0.004878953959858509,-0.0034967694283028995
Norway,1938,0,0,0,0,0.005791365827442328,-0.01120256126241618,0.010883146313884243,-0.0036092343816639246
Norway,1939,0,0,0,0,0.0027525287921455026,-0.0056583728647894155,-0.004802572464276109,0.0032969622562573912
Norway,1947,0,0,0,0,0.0075329495398187025,-0.0031463172043100507,-0.0006131176759186242,0.004000417006582826
Norway,1948,0,0,0,0,-0.006152156438169758,0.014728974212868414,0.012200519484441804,0.014309203496052064
Norway,1949,0,0,0,0,-0.0021494383134290046,-0.0007277445421727128,-0.018970730507770636,0.0058471747429874234
Norway,1950,0,0,0,0,-0.010524571450860394,0.016863170619884148,0.0001272609610988024,0.0018402450721308745
Norway,1951,0,0,0,0,-0.009225890047530334,0.016412399976011537,-0.0052000304573278896,0.0005715469421249501
Norway,1952,0,0,0,0,0.0002528041729177139,-0.0012337372241513047,-0.001391068777564002,-0.0013123680593921765
Norway,1953,0,0,0,0,-0.0017409381978717828,0.002210559038226213,-0.005987539467217426,-0.004074693300029185
Norway,1954,0,0,0,0,-0.009860460638205488,0.012225564180315979,-0.01047148318372134,-0.0006449029291934949
Norway,1955,0,0,0,0,-0.0012649871128511743,0.010511435429712434,-0.013195601445066435,0.01350229492947137
Norway,1956,0,0,0,0,-0.001713563525156785,-0.013530586545653757,0.01244199756543693,0.010624816364974551
Norway,1957,0,0,0,0,-0.004004364315794547,0.017530834904621213,0.0009116809802657202,-0.006922669519497851
Norway,1958,0,0,0,0,-0.0004617352713066045,-0.0007339510763908668,-0.0003536496018715596,-4.644572249191091e-05
Norway,1959,0,0,0,0,0.0004768052331713319,-0.003790194080405781,0.0024922946869369083,-0.008236638576678973
Norway,1960,0,0,0,0,0.00022999468017939617,-0.007065876979642342,0.005124293425641375,-0.009476199718338293
Norway,1961,0,0,0,0,0.00036645318755464205,-0.004204103165063047,-0.005470657281138182,0.0011738086076899653
Norway,1962,0,0,0,0,-0.00013640695855780935,-0.0037241815829267173,-0.008726517138014847,-0.002971296609614831
Norway,1963,0,0,0,0,-0.0007290520533012883,0.0026516250758218066,-0.0046464668962106544,0.0024263501400422177
Norway,1964,0,0,0,0,-0.007194353955409589,0.012460658324229403,-0.008542893278450772,0.0019018308154554386
Norway,1965,0,0,0,0,-0.007158937781451463,0.003736795132329224,0.0022831355310407885,-0.0033873935546448334
Norway,1967,0,0,0,0,-0.005466584660635975,0.006696963356868393,-0.0018099266011679452,-0.0016422112301784433
Norway,1968,0,0,0,0,-0.005932019812114342,0.008319634372717974,-0.008472973271653653,0.0018286641508893295
Norway,1969,0,0,0,0,-0.0029614461047133634,0.00355475226494287,-0.0010844403436362786,0.001409353237702499
Norway,1970,0,0,0,0,-0.0022812278761245785,0.0033753250907776647,-0.0009753234345150772,-0.000994510697637581
Norway,1971,0,0,0,0,-0.0023460711829807737,-0.004488530206143416,0.0036756127854240678,-0.008200317168257896
Norway,1972,0,0,0,0,0.00043478240564631286,-0.0001026885565110474,0.0022356782845473658,-0.0003615765527486192
Norway,1973,0,0,0,0,0.0031299535007553152,-0.004095572954869609,0.00043709658186513316,-0.0020838142961358665
Norway,1974,0,0,0,0,0.00011160831345090457,-0.0021435898504953924,-0.007098142880093043,-0.0027116001323453836
Norway,1975,0,0,0,0,0.0040161412194419785,-0.004328035414759542,0.002645195213997223,-0.004869392483184967
Norway,1976,0,0,0,0,-0.008071691872543071,0.009406059967172094,-0.010124862457023664,0.00860981854874139
Norway,1977,0,0,0,0,-0.008931432801829413,-0.012510715121600203,0.004808150624589626,0.02005354277652196
Norway,1978,0,0,0,0,0.004216246765467863,0.009134921757846633,-0.002842128385863369,0.00830061571552106
Norway,1979,0,0,0,0,-0.009143478198069498,0.006496781625456298,0.02934626546195751,0.0007793479324947807
Norway,1980,0,0,0,0,-0.012129780911442418,0.008087850049925452,-0.009981820399531733,0.009199214000914764
Norway,1981,0,0,0,0,0.011133046911415045,-0.014814253415866405,-0.0193353826572461,-0.003785900683206534
Norway,1982,0,0,0,0,0.006727210378505836,-0.00894094770793506,0.01776302257793366,-0.001642286502187955
Norway,1983,0,0,0,0,-0.0037731422118076636,-0.012345518760009557,0.002316409561624687,-0.005933980384672359
Norway,1984,0,0,0,0,-0.014601209931882643,0.002890422209311473,0.0009640840637136026,0.01432382637922125
Norway,1985,0,0,0,0,0.00017048365207354894,-0.004167349147057183,-0.0037136776319177897,-0.0034017065350319545
Norway,1986,0,0,0,0,-0.009868514204328509,-0.015073828155174112,0.0013810229094373613,-0.009484329672642969
Norway,1987,0,0,0,0,0.019748062670591184,-0.009675116367222026,-0.003818348752626565,-0.010792083864753898
Norway,1988,0,0,0,1,-0.005095632272100199,-0.01377914561880885,-0.0169577157684029,0.025861640282914055
Norway,1989,0,0,1,1,-0.00695383131331508,0.00895006467297394,-0.03333313738170383,0.012629613256482201
Norway,1990,0,1,1,1,0.028553751425112146,-0.06183964317760245,0.053109338372960266,0.022275005551176598
Norway,1991,1,0,0,0,0.04896321569970752,-0.0469138109662267,0.046705196403726945,-0.009645787451392506
Norway,1992,1,0,0,0,-0.01583549731093177,-0.07086383369681895,-0.04892015543765503,-0.022948899307814217
Norway,1993,1,0,0,0,-0.040987185823790996,0.006849592578971772,0.05940409385099592,-0.09361629763988917
Norway,1994,0,0,0,0,-0.008351822365505865,-0.05343494227484603,-0.0025137266411188984,0.03979134159004703
Norway,1995,0,0,0,0,-0.03047406694369857,0.0019307153903581767,-0.048732103375882935,-0.08243138087426896
Norway,1996,0,0,0,0,-0.012539513402340604,-0.03321487372803418,-0.05782539998741663,-0.022035312528698912
Norway,1997,0,0,0,0,0.06184459123250569,-0.11602622203851184,0.02305310244170979,-0.010557069954015997
Norway,1998,0,0,0,0,0.006479495202853578,-0.06721569778814258,0.009602568568418129,-0.020226524184706458
Norway,1999,0,0,0,0,0.02487513339208397,-0.049440495247464605,-0.0122003112652903,0.019001402005480787
Norway,2000,0,0,0,0,0.010231022315502337,-0.0904356113662232,0.0062917932730732345,-0.18277331987144246
Norway,2001,0,0,0,0,0.06136555072579789,-0.1303812197933193,0.049925135919689174,-0.09458464046074268
Norway,2002,0,0,0,0,-0.06612619008600064,0.03177350272307626,-0.09796797712250216,0.01575503035670199
Norway,2003,0,0,0,0,-0.019096062014711222,-0.0381820323126408,-0.04355203923516839,0.06560031643701794
Norway,2004,0,0,0,0,-0.021933377801827397,-0.024429341051838672,0.023746327884387446,0.015614122693161363
Norway,2005,0,0,0,0,0.05175053420482991,-0.24164206607186178,-0.19526481617544533,-0.09640454111360472
Norway,2006,0,0,0,0,0.058424312719563436,-0.2597504099144504,0.16821652059161818,0.02208280015799633
Norway,2007,0,0,0,0,0.20012476252232841,-0.10657573390149092,0.20010070816981537,-0.1410994579605346
Norway,2008,0,0,0,0,0.015534644347048003,-0.09356505216908961,-0.06111763177814246,-0.0853660406408084
Norway,2009,0,0,0,0,-0.13661113952258488,0.2859207194649717,-0.22804215248551704,0.16354996857248466
Norway,2010,0,0,0,0,-0.05582154093636331,0.09143555313133078,0.08181452688578067,0.09814436103026454
Norway,2011,0,0,0,0,-0.1972033575016844,-0.037171830117033434,-0.21655123260274495,0.15436020243097293
Norway,2012,0,0,0,0,0.04542680827770051,-0.46884058237306653,0.39777321867397264,0.20582011948781603
Norway,2013,0,0,0,0,0.07887591368827501,-0.14627291990165345,0.11799485056977631,-0.10037502568224663
Norway,2014,0,0,0,0,-0.028815927315145283,-0.07065780520776911,0.004884041326109189,0.016540906418004254
Norway,2015,0,0,0,0,0.03666632156882035,0.0970065049478176,0.028817619679026543,0.14891137858302259
Norway,2016,0,0,0,0,0.018374167246030384,-0.08228877633239474,-0.0519697163476117,-0.03040203601658079
Norway,2017,0,0,0,0,-0.03013696875860268,-0.051091333022736364,-0.09605683076857331,-0.08277798446257896
Norway,2018,0,0,0,0,0.05011434276741942,0.04438699385426369,-0.1472370265573149,0.09202490875507993
Norway,2019,0,0,0,0,-0.02432735696748981,0.350847773348237,-0.19819731496362375,0.15752821676865697
Norway,2020,0,0,0,0,-0.3507848454358198,0.4977195427221441,-0.35589640087982055,-0.09105265376666921
Portugal,1957,0,0,0,0,0.0010596452808267363,-0.002716127756515011,-0.009288928456161053,0.007241326981784844
Portugal,1958,0,0,0,0,0.0011036174145287894,0.0075380266283757505,-0.02237111445833619,0.01751170476289909
Portugal,1959,0,0,0,0,0.0119481479473604,-0.01540447711183575,0.010955423737591478,-0.0006800891574303709
Portugal,1960,0,0,0,0,-0.005748024196536029,0.008818227007601412,-0.009570550815043126,0.034456398183084706
Portugal,1961,0,0,0,0,-0.0009228091894325821,0.005807605168003555,-0.004727817633754297,0.01422202492200041
Portugal,1962,0,0,0,0,-0.007932340347572094,0.011108028128859094,0.003581844249729317,0.00187424052313155
Portugal,1963,0,0,0,0,-0.01891965092076789,0.006001258541152246,0.010546962309204449,-0.0055216796495526225
Portugal,1964,0,0,0,0,0.004212708445123784,-0.0019234621731053121,-0.016311108022195035,-0.007702123732680806
Portugal,1965,0,0,0,0,0.0005122242965821047,-0.009292391935025176,0.0055281638013273135,-0.0012222569435407825
Portugal,1966,0,0,0,0,-0.002112684077628745,0.004525857281687411,-0.0038208661461116076,0.02721390616136266
Portugal,1967,0,0,0,0,-0.0020784901519178608,-0.002680776927099459,0.003480244694824686,-0.0006633544279718816
Portugal,1968,0,0,0,0,-0.005001713822687158,0.011281377242696166,0.004910765439807879,0.006659135329933747
Portugal,1969,0,0,0,0,0.008592879772203474,0.0011299477323374043,-0.00907497492404157,-0.01854494790332755
Portugal,1970,0,0,0,0,0.0008383690250851133,-0.007939623473106585,0.008982319922970097,-0.006420720611136553
Portugal,1971,0,0,0,0,-0.007127720738924619,-0.005321893303893177,0.008263103098658879,0.0041239155297217445
Portugal,1972,0,0,0,0,-0.006680806640300132,-0.011876938609644892,0.012557118965905214,-0.0021227621028348754
Portugal,1973,0,0,0,0,0.005882460565040183,0.0026291962091853187,-0.006054772084721598,0.006633006589518495
Portugal,1974,0,0,0,0,-0.0026320539504153554,0.003798341450481267,0.00526403932803592,0.007090055046916095
Portugal,1975,0,0,0,0,0.001432084309910084,-0.00042736830725689616,-0.0008641653175061591,-0.005304280363413064
Portugal,1976,0,0,0,0,0.007363680725295663,-0.010499454468309988,0.02156084303846173,-0.0012898280346105052
Portugal,1977,0,0,0,0,-0.0028289264440275533,0.007692027415363192,-0.0037968160028675206,0.01825624112090737
Portugal,1978,0,0,0,0,0.003125985994055236,0.013467092259334039,-0.007978372232753939,-0.0009933670140837752
Portugal,1979,0,0,0,0,-0.006095316894068762,0.005616378532953693,0.0006791670026204729,0.004034523263947187
Portugal,1980,0,0,0,0,-0.0018512235645043794,0.004627728162958902,-0.0012509373251254016,0.004284994044832425
Portugal,1981,0,0,0,0,0.0026080648371999797,-0.003427206178105772,0.007617627039769405,0.01181102540596741
Portugal,1982,0,0,0,0,0.014294514877413844,0.027053238394817415,-0.026696725323093265,0.013316925389305796
