year,country,iso,crisis_bin,crisis_lv,crisisJST,crisis_union,crisis_h1,crisis_h2,crisis_h3,tloans,tmort,lev,ltd,noncore,hpnom,housing_capgain,eq_capgain,stir,ltrate,bill_rate,gdp,iy,ca,cpi,debtgdp,money,bond_rate,housing_tr,eq_tr,tloans_gap,hpnom_gap,term_spread,tloans_growth
1909,Netherlands,NLD,0,0,0.0,0,0,0,0,1174.1,505.3,14.81535816192627,157.5727996826172,48.78765869140625,4.59657,-0.010334649123251438,0.07734411954879761,2.07,3.27,0.02070000022649765,1880.3282381828283,0.1368181335449294,2.0,6.337075,0.770709,541.0,0.03269999846816063,0.04501400887966156,0.13124535977840424,-133.16239127656104,-0.47459295253767486,1.2000000000000002,0.05803370280255904
1910,Netherlands,NLD,0,0,0.0,0,0,0,0,1224.2,518.6,14.137065887451172,156.77622985839844,48.468719482421875,4.54856,-0.010444744490087032,-0.06499582529067993,3.64,3.25,0.036400001496076584,2000.4905895384513,0.1376037465207526,-4.4,6.51565,0.729979,556.0,0.032499998807907104,0.04697326943278313,-0.01444324105978012,-207.10750273176154,-0.6647772275337323,-0.3900000000000001,0.04267098202878805
1911,Netherlands,NLD,0,0,0.0,0,0,0,0,1336.5,539.8,13.978673934936523,154.54843139648438,47.46245574951172,4.78441,0.05185157433152199,0.09874536842107773,3.17,3.52,0.031700000166893005,2201.942947394982,0.13232222948587372,-130.9,6.698619,0.67887,573.0,0.03519999980926514,0.11138275265693665,0.15398892760276794,-231.52981020142443,-0.5983962641803098,0.3500000000000001,0.09173337689919947
1912,Netherlands,NLD,0,0,0.0,0,0,0,0,1368.1,559.3,14.560880661010742,152.54348754882812,47.08879470825195,5.02026,0.04929552599787712,-0.008906591683626175,3.91,3.71,0.03909999877214432,2309.96605896208,0.1488182039152824,-131.8,6.770419,0.653097,600.0,0.03709999844431877,0.10696674883365631,0.04107831418514252,-350.0947867172624,-0.5590031319030526,-0.20000000000000018,0.023643845866067936
1913,Netherlands,NLD,0,0,0.0,0,0,0,0,1502.2,575.5,14.719980239868164,154.76524353027344,46.94589614868164,4.98199,-0.007623111363500357,-0.04381968453526497,4.88,3.5,0.04879999905824661,2414.3895450757727,0.17388453361067893,-233.8,7.037938,0.641327,916.0,0.03500000014901161,0.047338735312223434,0.010376780293881893,-379.7890807854849,-0.8189149094671526,-1.38,0.0980191506468826
1914,Netherlands,NLD,0,0,0.0,0,0,0,0,1496.6,586.8,15.08441162109375,144.15444946289062,44.537445068359375,4.94373,-0.007679662201553583,-0.0460302010178566,3.0,3.704,0.029999999329447746,,,,7.037938,0.6366879999999999,989.5881538260803,0.0348999984562397,0.04770438000559807,0.005688557401299477,-562.1241039455076,-1.10080116780804,0.7040000000000002,-0.0037278657968313755
1915,Netherlands,NLD,0,0,0.0,0,0,0,0,1662.6,604.1,13.242012023925781,130.10061645507812,41.21689224243164,5.2248,0.05685383453965187,0.010970612987875938,2.76,3.799,0.02759999968111515,,,,8.093629,0.607237,1259.9729749286953,0.039500001817941666,0.11231984198093414,0.06257780641317368,-584.1617950347827,-1.0800941905874835,1.0390000000000001,0.11091808098356282
1916,Netherlands,NLD,0,0,0.0,0,0,0,0,2029.0,633.5,13.764922142028809,125.26631164550781,38.954952239990234,5.50586,0.053793445229530334,0.15960580110549927,1.84,3.788,0.018400000408291817,,,,9.008561,0.600939,1572.5241139807217,0.04089999943971634,0.10627563297748566,0.21933425962924957,-414.0587826308997,-1.0681342585477278,1.9479999999999997,0.2203777216408036
1917,Netherlands,NLD,0,0,0.0,0,0,0,0,2486.3,668.4,12.640482902526855,121.55616760253906,38.98603820800781,6.43951,0.16957387328147888,0.08644028007984161,2.68,3.906,0.026799999177455902,,,,9.571596,0.662274,1903.3909752129703,0.041200000792741776,0.21937698125839233,0.15254339575767517,-156.81129082386087,-0.40162141695455755,1.226,0.22538196155741752
1918,Netherlands,NLD,0,0,0.0,0,0,0,0,2852.8999,692.5,11.9448881149292,111.90511322021484,34.306968688964844,7.37315,0.14498618245124817,0.08644028007984161,2.99,4.237,0.029899999499320984,,,,11.40146,0.734136,2309.0,0.04520000144839287,0.18703614175319672,-0.03686181828379631,11.51950325290818,0.28021462457261315,1.2469999999999999,0.1474479749024653
1919,Netherlands,NLD,0,0,0.0,0,0,0,0,3772.8,718.5,12.525026321411133,119.1633071899414,35.259063720703125,8.93572,0.21192705631256104,0.08644028007984161,3.87,6.29,0.03869999945163727,,,,12.38677,0.629696,2761.0,0.05000000074505806,0.25051188468933105,0.16226699948310852,740.8648506930444,1.620688209956752,2.42,0.32244387544056496
1920,Netherlands,NLD,0,0,0.0,0,0,0,0,4322.2002,758.9,13.158751487731934,122.90612030029297,35.69817352294922,10.4983,0.17486895620822906,0.08644028007984161,3.65,6.86,0.0364999994635582,,,,13.6536,0.619739,2893.0,0.05559999868273735,0.20670653879642487,-0.24908199906349182,1113.3268038320493,3.004553146559398,3.2100000000000004,0.14562134223918566
1921,Netherlands,NLD,0,0,1.0,1,0,0,0,3633.3,837.8,15.760418891906738,119.32271575927734,34.310794830322266,9.28984,-0.11511006206274033,0.08644028007984161,3.99,5.88,0.039900001138448715,5792.0,0.24274861878453038,-130.0,11.89412,0.725261,2903.0,0.05209999904036522,-0.08801122009754181,-0.15922383964061737,265.1548528786934,1.6703815212171929,1.8899999999999997,-0.15938646247806842
1922,Netherlands,NLD,0,0,0.0,0,0,0,0,3182.0,868.4,16.375394821166992,115.86717224121094,35.09458923339844,8.08139,-0.13008297979831696,0.08644028007984161,3.55,5.81,0.03550000116229057,5523.0,0.19934818033677348,-172.0,10.48653,0.8029890000000001,2750.651977958151,0.04859999939799309,-0.09687627106904984,-0.22420945763587952,-326.4837289678326,0.391334037900382,2.26,-0.1242121487353095
1923,Netherlands,NLD,0,0,0.0,0,0,0,0,3360.2,867.3,16.556238174438477,118.19862365722656,34.804988861083984,8.00764,-0.009125905111432076,0.08644028007984161,2.62,6.03,0.026200000196695328,5323.0,0.1656960360698854,-32.0,10.13463,0.888658,2765.6921254100707,0.046300001442432404,0.031591176986694336,0.06275292485952377,-269.0853556405373,0.30003544677616656,3.41,0.05600251414204904
1924,Netherlands,NLD,0,0,0.0,0,0,0,0,3399.1001,899.3,15.747824668884277,113.85506439208984,35.35911560058594,7.9339,-0.00920870527625084,0.08644028007984161,4.19,5.6,0.04190000146627426,5598.0,0.1570203644158628,24.0,10.20501,0.863143,2796.1360532032513,0.04699999839067459,0.03445162624120712,0.0184926874935627,-330.029931750008,0.2587521629169993,1.4099999999999993,0.011576721623713038
1925,Netherlands,NLD,0,0,0.0,0,0,0,0,3781.7,969.8,15.137934684753418,117.40202331542969,34.44522476196289,7.72518,-0.02630736492574215,0.08644028007984161,3.1,4.54,0.03099999949336052,5733.0,0.15785801500087215,110.0,10.13463,0.853792,2769.0,0.04179999977350235,0.019918860867619514,0.1488078087568283,-24.22504851773465,0.128700512778388,1.44,0.11255917411787886
1926,Netherlands,NLD,0,0,0.0,0,0,0,0,4159.2998,1035.3,15.433416366577148,124.58065032958984,34.94153594970703,7.51647,-0.02701684646308422,0.08644028007984161,2.84,4.01,0.0284000001847744,5849.0,0.16823388613438195,149.0,9.712355,0.8303090000000001,2772.0,0.03999999910593033,0.02267681621015072,0.13335184752941132,302.54717766417207,0.04042994240855524,1.17,0.09984922124970241
1927,Netherlands,NLD,0,0,0.0,0,0,0,0,4340.5,1095.9,14.976346969604492,123.48394775390625,35.83652114868164,7.86989,0.047019410878419876,0.08644028007984161,3.67,4.02,0.03669999912381172,6032.0,0.17390583554376657,203.0,9.712355,0.802083,2842.0,0.04010000079870224,0.10219703614711761,0.1511128544807434,461.8655930248947,0.5512981465737727,0.34999999999999964,0.043565073140435784
1928,Netherlands,NLD,0,0,0.0,0,0,0,0,4547.7002,1169.1,14.951438903808594,124.60433197021484,35.77106475830078,8.22331,0.04490787163376808,0.08644028007984161,4.23,3.9,0.04230000078678131,6308.0,0.18357641090678503,210.0,9.782734,0.7625360000000001,2895.0,0.03880000114440918,0.10196292400360107,0.08459398150444031,678.3517758494563,1.0943117451842959,-0.3300000000000005,0.0477364819721231
1929,Netherlands,NLD,0,0,0.0,0,0,0,0,4671.2002,1222.9,14.503082275390625,121.09475708007812,34.33518600463867,7.5436,-0.08265649527311325,0.08644028007984161,4.82,4.01,0.04820000007748604,6489.0,0.19294190167976577,51.0,9.712355,0.7417529999999999,2920.0,0.039400000125169754,-0.0255526565015316,0.050753623247146606,843.3728404403178,0.6300991127839417,-0.8100000000000005,0.02715658345288463
1930,Netherlands,NLD,0,0,0.0,0,0,0,0,4473.7002,1346.2,14.51158618927002,109.91080474853516,32.629180908203125,6.86389,-0.09010419249534607,0.08644028007984161,2.08,3.7,0.020800000056624413,6248.0,0.2234314980793854,48.0,9.360457,0.7868559999999999,3115.0,0.038100000470876694,-0.025128789246082306,-0.20957300066947937,719.0004216603184,0.18281284455356683,1.62,-0.042280354415124455
1931,Netherlands,NLD,0,0,0.0,0,0,0,0,3848.7,1369.1,15.112872123718262,110.91637420654297,32.13896942138672,5.93929,-0.13470496237277985,0.08644028007984161,1.47,4.56,0.014700000174343586,5774.0,0.2109456182888812,-73.0,8.797422,0.903775,2990.0,0.038600001484155655,-0.060548730194568634,-0.24899999797344208,195.99732227119512,-0.5029897121079374,3.09,-0.1397054277351889
1932,Netherlands,NLD,0,0,0.0,0,0,0,0,3302.8,1342.6,17.282867431640625,101.70712280273438,31.881633758544922,5.01469,-0.15567517280578613,0.08644028007984161,0.81,3.55,0.008100000210106373,5233.0,0.1643416778138735,-107.0,8.164008,1.05265,3075.0,0.03889999911189079,-0.06824333220720291,-0.3043571412563324,-223.57055601946058,-1.1934282419130628,2.7399999999999998,-0.14184010185257356
1933,Netherlands,NLD,0,0,0.0,0,0,0,0,3185.0,1318.8,18.52709197998047,100.47530364990234,30.34387969970703,6.02973,0.20241330564022064,0.08644028007984161,1.1,3.54,0.010999999940395355,5044.0,0.1465107057890563,-204.0,8.093629,1.16086,2981.0,0.03680000081658363,0.30699095129966736,0.17043477296829224,-195.72790480973936,0.041385044705966045,2.44,-0.035666707036454026
1934,Netherlands,NLD,0,0,0.0,0,0,0,0,3024.3,1288.8,17.513931274414062,93.92549896240234,29.5704288482666,7.04478,0.16834087669849396,0.08644028007984161,0.89,3.23,0.008899999782443047,4959.0,0.15184513006654568,-88.0,8.093629,1.18209,2906.0,0.03350000083446503,0.2547455430030823,0.10269230604171753,-195.9402893076808,1.2550515079217073,2.34,-0.05045525902668757
1935,Netherlands,NLD,0,0,0.0,0,0,0,0,2902.3999,1221.8,17.333988189697266,96.40258026123047,30.1613826751709,5.45299,-0.2259531170129776,0.08644028007984161,3.18,3.39,0.03180000185966492,4886.0,0.1391731477691363,20.0,7.812111,1.2181199999999999,2689.0,0.034299999475479126,-0.1532144546508789,0.05199999734759331,-146.4840549593041,-0.1661509547050395,0.20999999999999996,-0.04030688093112467
1936,Netherlands,NLD,0,0,0.0,0,0,0,0,2945.0,1173.5,16.928970336914062,88.71241760253906,27.896989822387695,3.8612,-0.29191142320632935,0.08644028007984161,1.64,3.08,0.01640000008046627,4955.0,0.12633703329969728,106.0,7.460215,1.22227,2797.0,0.03319999948143959,-0.1998252421617508,0.23799999058246613,74.85470351264303,-1.6253920743832797,1.4400000000000002,0.014677543228967194
1937,Netherlands,NLD,0,0,0.0,0,0,0,0,2848.5,1108.9,15.943748474121094,75.02085876464844,24.97929573059082,3.90364,0.010991401970386505,0.08644028007984161,0.19,3.07,0.0019000000320374966,5409.0,0.1349602514327972,159.0,7.882491,1.20852,3537.0,0.031300000846385956,0.14059650897979736,0.6067575812339783,161.35550152280985,-1.4980362049352536,2.88,-0.032767402376910004
1938,Netherlands,NLD,0,0,0.0,0,0,0,0,2705.5,1060.5,16.655269622802734,70.9294204711914,23.30791473388672,3.94608,0.010871903970837593,0.08644028007984161,0.15,2.97,0.001500000013038516,5506.0,0.1749001089720305,208.0,8.02325,1.17858,3734.0,0.029899999499320984,0.1408240646123886,-0.04592307657003403,202.3111177270639,-1.4238442199972439,2.8200000000000003,-0.05020186062840093
1939,Netherlands,NLD,0,0,0.0,0,0,0,0,2595.3899,1033.5,15.855107307434082,75.28005981445312,23.615341186523438,4.30576,0.09114868193864822,0.08644028007984161,1.1,3.59,0.010999999940395355,6061.0,0.16845405048671835,66.0,8.093629,1.10845,3569.0,0.035599999129772186,0.22187471389770508,-0.027499999850988388,273.4007420274638,-1.0873619026931927,2.4899999999999998,-0.04069861393457763
1940,Netherlands,NLD,0,0,0.0,0,0,0,0,2209.8,986.3,16.630962371826172,65.58153533935547,22.991321563720703,4.66544,0.0835346132516861,0.08644028007984161,1.96,3.4,0.019600000232458115,,,,9.290078,,4183.0,0.039799999445676804,0.20413656532764435,1.3007243871688843,62.0381865317504,-0.8040554255970518,1.44,-0.14856723454152299
1941,Netherlands,NLD,0,0,0.0,0,0,0,0,1767.6,913.5,16.810291290283203,47.931583404541016,19.140727996826172,5.10861,0.09498997032642365,0.08644028007984161,2.0,3.25,0.019999999552965164,,,,10.62729,,5112.0,0.03680000081658363,0.20629416406154633,-0.2770136594772339,-217.80683850740502,-0.48594255652604,1.25,-0.2001086071137661
1942,Netherlands,NLD,0,0,0.0,0,0,0,0,1507.1,843.4,18.037853240966797,40.677101135253906,16.845970153808594,5.55178,0.08674962818622589,0.08644028007984161,1.75,3.1,0.017500000074505806,,,,11.40146,,,0.032099999487400055,0.18839822709560394,0.107944056391716,-332.87931830365983,-0.21001092473337568,1.35,-0.14737497171305725
1943,Netherlands,NLD,0,0,0.0,0,0,0,0,1188.6,769.4,14.852029800415039,23.481887817382812,11.679454803466797,6.71362,0.20927342772483826,0.08644028007984161,1.17,3.01,0.011699999682605267,,,,11.75336,,,0.031099999323487282,0.30280792713165283,0.2109404057264328,-527.3898209744027,0.7501266969190308,1.8399999999999999,-0.21133302368787743
1944,Netherlands,NLD,0,0,0.0,0,0,0,0,1075.5,637.6,12.223943710327148,16.88922882080078,10.502161026000977,7.87546,0.17305715382099152,0.08644028007984161,0.97,2.93,0.009700000286102295,,,,12.10525,,,0.030899999663233757,0.25040486454963684,0.06342857331037521,-541.6167163412629,1.6840425628811015,1.9600000000000002,-0.09515396264512865
1945,Netherlands,NLD,0,0,0.0,0,0,0,0,1152.1,606.2,7.898725509643555,11.146477699279785,8.774826049804688,7.53943,-0.04266798496246338,0.08644028007984161,1.71,,0.017100000753998756,4200.0,,,13.93512,,7078.0,0.03009999915957451,0.023268871009349823,-0.0835932195186615,-393.61989967343357,1.1002336108604567,,0.07122268712226854
1946,Netherlands,NLD,0,0,0.0,0,0,0,0,1519.2,700.8,9.561897277832031,17.02876091003418,7.36052131652832,7.2034,-0.04456968232989311,0.08644028007984161,1.2,3.01,0.012000000104308128,9300.0,,,15.20195,2.22971,8790.0,0.029899999499320984,0.024305958300828934,-0.1048627495765686,16.394775550744498,0.49872667215751587,1.8099999999999998,0.3186355351097996
1947,Netherlands,NLD,0,0,0.0,0,0,0,0,1706.7,765.7,9.322142601013184,18.438955307006836,8.526700019836426,7.85598,0.09059333056211472,0.08644028007984161,1.35,3.09,0.013500000350177288,12100.0,,,15.76498,2.1403,9563.0,0.03060000017285347,0.16339567303657532,0.2147907018661499,218.30550560211236,0.8675379940455432,1.7399999999999998,0.12342022116903628
1948,Netherlands,NLD,0,0,0.0,0,0,0,0,1951.0,864.4,9.70975399017334,21.923465728759766,9.369585037231445,8.50856,0.08306793123483658,0.08644028007984161,1.3,3.27,0.013000000268220901,14200.0,0.22535211267605634,-592.0137,16.32802,1.75905,9880.0,0.03269999846816063,0.15091350674629211,0.13199999928474426,448.4494998126331,1.2162170071174145,1.97,0.14314173551297826
1949,Netherlands,NLD,0,0,0.0,0,0,0,0,2285.1001,985.1,9.506523132324219,25.331966400146484,11.68064022064209,8.3555,-0.017988942563533783,0.08644028007984161,1.27,3.27,0.01269999984651804,16800.0,0.20238095238095238,-1216.404,17.31333,1.6242599999999998,10181.0,0.03269999846816063,0.04606303572654724,-0.028246913105249405,739.2183037502634,0.7351142969808899,2.0,0.17124556637621735
1950,Netherlands,NLD,0,0,0.0,0,0,0,0,2839.6001,1113.6,10.215886116027832,33.51921081542969,13.329434394836426,8.20244,-0.018318472430109978,-0.026845639571547508,1.4,3.28,0.028218740597367287,19400.0,0.20103092783505155,83.80306,18.87153,1.37309,9670.0,0.03280000016093254,0.05347040295600891,0.025154361501336098,1219.4820392334282,0.22281990672593466,1.88,0.24265895397755233
1951,Netherlands,NLD,0,0,0.0,0,0,0,0,3225.3999,1267.0,10.007696151733398,34.97270202636719,12.524889945983887,8.40629,0.024852361530065536,-0.013071895577013493,1.36,3.88,0.029117299243807793,21500.0,0.19534883720930232,384.5565,21.12226,1.1839199999999999,9470.0,0.03880000114440918,0.10508473217487335,0.03892810270190239,1496.5628823211766,0.027356093700058537,2.5199999999999996,0.1358641310091515
1952,Netherlands,NLD,0,0,0.0,0,0,0,0,3410.3,1359.7,9.963051795959473,33.40116500854492,9.972723007202148,8.61013,0.024248508736491203,-0.09933774918317795,1.08,3.95,0.029804479330778122,22400.0,0.1875,2097.661,21.12226,1.06851,10310.0,0.039500001817941666,0.1043701171875,-0.04733774811029434,1531.634903974475,-0.21764193451604896,2.87,0.05732625588535556
1953,Netherlands,NLD,0,0,0.0,0,0,0,0,3885.3,1494.1,9.730695724487305,35.600162506103516,10.926142692565918,9.24044,0.0732056275010109,0.17424242198467255,0.57,3.43,0.030113309621810913,23800.0,0.21008403361344538,1492.028,21.12226,1.01497,11066.0,0.034299999475479126,0.16138267517089844,0.22624242305755615,1805.3298679484856,-0.09520736057594448,2.8600000000000003,0.1392839339647538
1954,Netherlands,NLD,0,0,0.0,0,0,0,0,4575.3999,1728.9,9.769561767578125,38.21427917480469,11.561107635498047,9.87076,0.06821320205926895,0.6774193644523621,0.55,3.31,0.029743710532784462,26600.0,0.21428571428571427,272.9239,21.96715,0.8871290000000001,11935.0,0.03310000151395798,0.15890702605247498,0.7294193506240845,2228.4508507384353,-0.040769262296898034,2.76,0.1776181762026099
1955,Netherlands,NLD,0,0,0.0,0,0,0,0,5238.3999,1957.6,9.436333656311035,39.770206451416016,11.322420120239258,11.0319,0.11763430386781693,0.17692308127880096,0.96,3.26,0.029681449756026268,29700.0,0.22895622895622897,773.9233,22.3896,0.801109,13130.0,0.032600000500679016,0.2037520408630371,0.22892306745052338,2540.0878041696797,0.4677513009052525,2.3,0.14490536663254283
1956,Netherlands,NLD,0,0,0.0,0,0,0,0,6024.6001,2227.0,9.63170337677002,45.30302429199219,12.490647315979004,12.193,0.10524932295084,0.05882352963089943,2.38,3.84,0.030939320102334023,32299.999999999996,0.25077399380804954,-754.4135,22.81204,0.749714,12600.0,0.03840000182390213,0.18509921431541443,0.11082352697849274,2866.2594529407293,0.8908651927704145,1.46,0.1500840361576823
1957,Netherlands,NLD,0,0,0.0,0,0,0,0,6435.3999,2369.7,9.827141761779785,47.18266677856445,10.39771842956543,12.7274,0.04382842779159546,-0.12962962687015533,4.06,4.58,0.03480437025427818,35100.0,0.2564102564102564,-611.3632,24.20259,0.726475,13060.0,0.04580000042915344,0.12338339537382126,-0.07762962579727173,2677.7336022396726,0.5921138987862236,0.5200000000000005,0.06818706522944162
1958,Netherlands,NLD,0,0,0.0,0,0,0,0,6488.5,2583.8,9.11349868774414,40.89042282104492,9.283278465270996,13.2617,0.04198029264807701,0.3510638475418091,3.0,4.31,0.03703587129712105,35400.0,0.2288135593220339,1570.837,24.73065,0.7503319999999999,14880.0,0.04309999942779541,0.1291019320487976,0.4030638039112091,1954.4137086222408,0.18607174145839522,1.3099999999999996,0.00825125102171187
1959,Netherlands,NLD,0,0,0.0,0,0,0,0,7511.6001,2976.6001,8.500590324401855,41.24250030517578,9.067848205566406,14.7609,0.11304734647274017,0.27559053897857666,3.5,4.12,0.037385229021310806,37800.0,0.23544973544973544,1762.808,24.99467,0.734414,15510.0,0.041200000792741776,0.19665895402431488,0.32759055495262146,1979.5078946385702,0.6242327585456806,0.6200000000000001,0.15767898589812734
1960,Netherlands,NLD,0,0,0.0,0,0,0,0,8756.0,3495.7,8.077035903930664,43.07950973510742,10.318220138549805,16.2602,0.10157239437103271,0.02263374626636505,3.5,4.21,0.037385229021310806,42400.0,0.2371698113207547,1308.828,25.57554,0.6674030000000001,16210.0,0.042100001126527786,0.181452214717865,0.07463374733924866,1954.9383485672633,0.9278258084531821,0.71,0.16566375784568188
1961,Netherlands,NLD,0,0,0.0,0,0,0,0,10477.0996,4220.6001,8.12197494506836,47.19679641723633,10.993061065673828,18.8628,0.16005952656269073,0.0020120725966989994,3.5,3.91,0.037385229021310806,44700.0,0.2442953020134228,657.4191,25.90997,0.659269,17000.0,0.03909999877214432,0.23678985238075256,0.05401207506656647,2081.7785889503175,2.184519167689647,0.41000000000000014,0.1965623115577888
1962,Netherlands,NLD,0,0,0.0,0,0,0,0,12288.7998,5142.0,7.843410015106201,50.16762161254883,11.863248825073242,21.4655,0.13798058032989502,-0.10441766679286957,4.0,4.21,0.037385229021310806,48100.0,0.24097713097713097,508.0484,26.50229,0.638111,18130.0,0.042100001126527786,0.20775826275348663,-0.05241766944527626,1914.715788458314,3.27326154824269,0.20999999999999996,0.17292001309217309
1963,Netherlands,NLD,0,0,0.0,0,0,0,0,14447.7998,6274.6001,7.331513404846191,52.4268798828125,12.250096321105957,22.754,0.06002655252814293,0.08071748912334442,3.5,4.23,0.037385229021310806,52200.0,0.23408045977011493,428.5166,27.38831,0.617248,19900.0,0.04230000078678131,0.12461709976196289,0.13271749019622803,1646.030973289453,2.856440364180706,0.7300000000000004,0.1756884346020513
1964,Netherlands,NLD,0,0,0.0,0,0,0,0,16939.8008,7571.5,6.9590535163879395,55.76331329345703,14.511312484741211,24.0424,0.05662301182746887,0.1369294673204422,4.5,4.92,0.04026101157069206,61500.0,0.2507967479674797,-555.4472,28.97433,0.5712969999999999,21970.0,0.04919999837875366,0.12056872993707657,0.17242947220802307,1192.2203801707929,2.216659875701467,0.41999999999999993,0.17248307939593688
1965,Netherlands,NLD,0,0,0.0,0,0,0,0,19595.6992,8701.7998,6.183721542358398,58.16502380371094,17.464923858642578,21.6346,-0.10014807432889938,-0.11131386458873749,4.73249999916667,5.5,0.047325000166893005,68700.0,0.24721979621542942,176.4176,30.65336,0.5577369999999999,23320.0,0.054999999701976776,-0.03670654445886612,-0.0708138719201088,310.8603683961737,-2.380816757907688,0.7675000008333299,0.15678451189343368
1966,Netherlands,NLD,0,0,0.0,0,0,0,0,21820.4004,9879.7998,6.3466997146606445,60.35169982910156,19.547399520874023,19.2267,-0.111298568546772,-0.19301848113536835,6.42499999908333,6.59,0.06424999982118607,74900.0,0.25766355140186914,-774.5281,32.4303,0.555659,24700.0,0.06589999794960022,-0.03437988460063934,-0.14301848411560059,-1669.4442536909883,-7.284068027048697,0.16500000091666944,0.11353007500747925
1967,Netherlands,NLD,0,0,0.0,0,0,0,0,25469.1992,10971.2998,6.093906879425049,61.32787322998047,18.213510513305664,20.2807,0.05481959879398346,0.290076345205307,5.67166666583333,6.18,0.056716665625572205,82300.0,0.25831105710814095,2187.313,33.56108,0.550112,27390.0,0.061799999326467514,0.14137136936187744,0.3305763304233551,-2970.476428668251,-9.069320380228739,0.5083333341666698,0.16721960794083324
1968,Netherlands,NLD,0,0,0.0,0,0,0,0,29623.6992,12703.9004,5.507606506347656,61.48121643066406,18.787410736083984,21.3347,0.05197059363126755,0.30966469645500183,5.19083333241667,6.49,0.051908332854509354,91200.0,0.2635087719298246,2728.855,34.79465,0.544091,31450.0,0.0649000033736229,0.14078456163406372,0.3461647033691406,-4583.536688478944,-11.21849009588735,1.2991666675833304,0.16311859542093488
1969,Netherlands,NLD,0,0,0.0,0,0,0,0,33225.8984,15358.4004,4.994345188140869,61.40645980834961,23.179513931274414,27.1968,0.27476832270622253,-0.07379517704248428,7.75499999933333,7.51,0.0775500014424324,114268.97463,0.24778655245694037,2755.049,37.37928,0.516509,34640.0,0.07509999722242355,0.365701287984848,-0.030795181170105934,-7632.104973994734,-8.920820151513514,-0.24499999933332983,0.12159856119522039
1970,Netherlands,NLD,0,0,0.0,0,0,0,0,39561.0,18311.5996,4.618263244628906,64.91972351074219,27.01873207092285,33.0588,0.2155400663614273,-0.09268292784690857,7.95499999933333,8.22,0.07954999804496765,128114.88456,0.2594962273601215,698.3419,38.75482,0.494,38460.0,0.08219999819993973,0.2894566059112549,-0.044182926416397095,-8884.997184366082,-6.953807299356484,0.26500000066667084,0.19066757875838203
1971,Netherlands,NLD,0,0,0.0,0,0,0,0,45296.3984,20996.5996,4.424668788909912,64.72998046875,26.674909591674805,37.1982,0.12521325051784515,-0.10752688348293304,4.849999999,7.35,0.048500001430511475,144647.11698,0.2537578195961857,1840.437,41.65274,0.46799999999999997,41910.0,0.07349999994039536,0.19229570031166077,-0.05352688208222389,-11709.7577563085,-6.986946241286752,2.500000001,0.14497607239452992
1972,Netherlands,NLD,0,0,0.0,0,0,0,0,53031.0,25078.6992,4.2396464347839355,66.18546295166016,27.830364227294922,41.0114,0.10251033306121826,0.2670682668685913,1.92666666591667,6.88,0.01926666684448719,162041.00001,0.23639135138708606,6742.389,44.89822,0.44299999999999995,46900.0,0.06880000233650208,0.16585969924926758,0.3085682690143585,-13520.206633576658,-7.553447160926389,4.95333333408333,0.1707553331657381
1973,Netherlands,NLD,0,0,0.0,0,0,0,0,67241.6016,30956.5996,4.038277626037598,71.52229309082031,30.413116455078125,46.1134,0.1244044303894043,-0.1917591094970703,6.43583333283333,7.92,0.06435833126306534,185479.65957,0.2285766364135497,9012.714,48.49615,0.41100000000000003,57190.0,0.07919999957084656,0.18692004680633545,-0.1372591108083725,-9822.998965534469,-6.950452876294257,1.4841666671666696,0.2679678225943316
1974,Netherlands,NLD,0,0,0.0,0,0,0,0,80864.6016,36365.8984,3.9452056884765625,75.21345520019531,31.738134384155273,51.4482,0.11568871885538101,-0.26862746477127075,9.20416666575,9.83,0.09204166382551193,210443.28645,0.212268213827176,8172.648,53.15632,0.381,68660.0,0.09830000251531601,0.1758217215538025,-0.19212745130062103,-7631.387784961902,-6.1272225875069,0.6258333342500002,0.20259779178133086
1975,Netherlands,NLD,0,0,0.0,0,0,0,0,93592.0,44763.0,4.020773410797119,77.30728912353516,35.277103424072266,58.008,0.12750300765037537,0.4182305634021759,4.16749999933333,8.79,0.04167500138282776,232312.90449,0.20832379510116394,6054.023,58.58503,0.387369,72580.0,0.08789999783039093,0.18409885466098785,0.47473058104515076,-7178.467027225124,-3.9674393624901327,4.622500000666669,0.15739146855575448
1976,Netherlands,NLD,0,0,0.0,0,0,0,0,115843.0,54320.0,3.950867176055908,81.18315124511719,35.297149658203125,75.8295,0.3072248697280884,-0.005671077407896519,7.28083333266667,8.95,0.07280833274126053,264105.82866,0.1937530982012839,9483.839,63.89136,0.385313,90740.0,0.08950000256299973,0.3645703196525574,0.05432892218232155,2048.9510417721176,9.705031787299006,1.6691666673333296,0.23774467903239582
1977,Netherlands,NLD,0,0,0.0,0,0,0,0,142289.0,70649.0,3.816484212875366,86.66957092285156,38.368064880371094,104.977,0.38438206911087036,0.028517110273241997,3.79416666591667,8.1,0.037941668182611465,288589.04676,0.21055699324184018,3468.616,68.02776,0.383745,92290.0,0.08100000023841858,0.431007444858551,0.0930171087384224,14834.195523694128,35.103844448809795,4.30583333408333,0.228291739682156
